11:54:23.096 1040 nwk_cr_join.c:291	cap_inf 0x8e ed_ch_num 0 router_ch_num 0 max_ch 32 max_routers 4
11:54:23.096 1040 nwk_cr_join.c:311	assigned router addr 0x1
11:54:23.096 1040 zb_address.c:595	short_addr 1 l 0 ZG->addr.short_sorted[l] 0 addr 0
11:54:23.096 1040 zb_address.c:503	>>zb_address_ieee_lock ref 44
11:54:23.096 1040 zb_address.c:509	<<zb_address_ieee_lock
11:54:23.096 1040 zb_address.c:448	zb_address_update short 0x1 long 1.1.1.1.1.1.1.1 ref 44 ret 0
11:54:23.096 1040 nwk_neighbor.c:505	>>zb_nwk_neighbor_get addr_ref 44 cr 1 nbt 0x7ffc8277a1b0
11:54:23.096 1040 zb_address.c:503	>>zb_address_ieee_lock ref 44
11:54:23.096 1040 zb_address.c:509	<<zb_address_ieee_lock
11:54:23.096 1040 nwk_neighbor.c:547	<<zb_nwk_neighbor_get 0
11:54:23.096 1040 nwk_cr_join.c:378	neighbor ent 0x55a38a44d838 rel 1 dev_t 1 rx.on 1
11:54:23.096 1040 nwk_cr_join.c:383	<<zb_nwk_accept_child status 0, address 1
11:54:23.096 1040 nwk_cr_join.c:403	BUILD_ASSOCIATE_RESPONSE
11:54:23.096 1040 nwk_cr_join.c:406	ieeeaddr 1.1.1.1.1.1.1.1
11:54:23.096 1040 zb_scheduler.c:254	0x55a38a44c470 scheduled cb 0x55a38a21187a param 3 (in_b 1)
11:54:23.096 1040 nwk_cr_join.c:414	<<mlme_associate_ind
11:54:23.096 1040 zb_scheduler.c:105	cb_q written 1, read_i 3, write_i 4
11:54:23.096 1040 zb_scheduler.c:115	0x55a38a44c470 calling cb 0x55a38a21187a param 3 in_b 1 len 30
11:54:23.096 1040 mac_cr_associate.c:67	>>mlme_ass_resp 3
11:54:23.096 1040 mac_cr_associate.c:108	>>handle_ass_resp
11:54:23.096 1040 mac_cr_associate.c:162	ASS RESP dst mod 3 addr 1.1.1.1.1.1.1.1
11:54:23.096 1040 mac_cr_associate.c:167	ASS RESP src mod 3 addr 5.6.7.8.0.0.0.0
11:54:23.096 1040 mac.c:578	>>mac_fill_mhr
11:54:23.096 1040 mac.c:629	<<mac_fill_mhr
11:54:23.096 1040 mac_common.c:79	>>zb_parse_mhr mhr 0x7ffc8277a1b0, ptr 0x55a38a44cc15
11:54:23.096 1040 mac_common.c:89	dst addr mode: 3
11:54:23.096 1040 mac_common.c:108	src addr mode: 3
11:54:23.096 1040 mac_common.c:173	<< zb_parse_mhr, ret val 21
11:54:23.096 1040 mac_cr_associate.c:188	ieeeaddr 1.1.1.1.1.1.1.1
11:54:23.096 1040 mac_routines.c:382	>> zb_mac_put_data_to_pending_queue ptr 0x7ffc8277a1d0
11:54:23.096 1040 mac_routines.c:383	Setting pending bit
11:54:23.096 1040 zb_scheduler.c:283	tm_freelist, get nent 0x55a38a44c768
11:54:23.096 1040 zb_scheduler.c:294	0x55a38a44c768 scheduled alarm 0x55a38a214b92, run_after 500, at 1540, param 0
11:54:23.096 1040 zb_scheduler.c:349	cur t 1040, head t 1105
11:54:23.096 1040 mac_routines.c:418	<< zb_mac_put_data_to_pending_queue, ret -21
11:54:23.096 1040 mac_cr_associate.c:198	<<handle_ass_resp set mac 1 st -21 ret -150444672
11:54:23.097 1040 mac_cr_associate.c:77	<<mlme_ass_resp
11:54:23.097 1040 zb_mac_transport_linux_pipes.c:477	>>zb_mac_wait_for_ext_event
11:54:23.097 1040 zb_mac_transport_linux_pipes.c:373	>>write_to_pipe
11:54:23.097 1040 zb_mac_transport_linux_pipes.c:458	<<write_to_pipe 0
11:54:23.097 1040 zb_mac_transport_linux_pipes.c:507	timer started = 1
11:54:23.097 1040 zb_mac_transport_linux_pipes.c:513	timer stop 1105 timer 1040  tmo 65
11:54:23.097 1040 zb_mac_transport_linux_pipes.c:529	select() timeout 0.994000
11:54:24.079 1040 zb_mac_transport_linux_pipes.c:548	delta 985 (64)
11:54:24.079 1105 zb_mac_transport_linux_pipes.c:569	timer 1105, delta_rest 0
11:54:24.079 1105 zb_mac_transport_linux_pipes.c:265	>>read_from_pipe
11:54:24.079 1105 zb_mac_transport_linux_pipes.c:269	no buffer available, call mac to get incoming buffer
11:54:24.079 1105 zb_mac_transport_linux_pipes.c:273	<<read_from_pipe 1
11:54:24.079 1105 zb_mac_transport_linux_pipes.c:600	Schedule mac main loop 2
11:54:24.079 1105 zb_mac_transport_linux_pipes.c:603	<<zb_mac_wait_for_ext_event 1
11:54:24.079 1105 mac.c:325	zb_get_in_buf: zb_mac_main_loop
11:54:24.079 1105 zb_bufpool.c:141	=================
11:54:24.079 1105 zb_bufpool.c:142	GET BUF 0x55a38a44cc70
11:54:24.079 1105 zb_bufpool.c:143	ref 4
11:54:24.079 1105 zb_bufpool.c:144	allocated 0: 2
11:54:24.079 1105 zb_bufpool.c:145	allocated 1: 3
11:54:24.079 1105 zb_bufpool.c:146	=================
11:54:24.079 1105 mac.c:182	>>zb_mac_recv_data
11:54:24.080 1105 zb_mac_transport_linux_pipes.c:235	>>zb_mac_start_recv buf 0x55a38a44cc70
11:54:24.080 1105 zb_mac_transport_linux_pipes.c:249	<<zb_mac_start_recv ret 0
11:54:24.080 1105 zb_mac_transport_linux_pipes.c:265	>>read_from_pipe
11:54:24.080 1105 zb_mac_transport_linux_pipes.c:79	read: len 1 total 2
11:54:24.080 1105 zb_mac_transport_linux_pipes.c:93	13 
11:54:24.080 1105 zb_mac_transport_linux_pipes.c:79	read: len 18 total 19
11:54:24.080 1105 zb_mac_transport_linux_pipes.c:86	63 C8 5C 39 1E 00 00 01 01 01 01 01 01 01 01 04 
11:54:24.080 1105 zb_mac_transport_linux_pipes.c:93	DA A1 
11:54:24.080 1105 zb_mac_transport_linux_pipes.c:333	receive full buffer 4 len 19
11:54:24.080 1105 zb_mac_transport_linux_pipes.c:356	<<read_from_pipe 19
11:54:24.080 1105 mac.c:372	>>mac_parse_recv_dt
11:54:24.080 1105 zb_mac_transport_linux_pipes.c:149	>>zb_mac_traffic_dump #9 buf 0x55a38a44cc70 / 4 in_b 1 (size 28) is_w 0
11:54:24.080 1105 zb_mac_transport_linux_pipes.c:182	t: start 1558169647; t 1558169664 80243, time 1116
11:54:24.080 1105 zb_mac_transport_linux_pipes.c:192	<<zb_mac_traffic_dump
11:54:24.080 1105 mac_common.c:79	>>zb_parse_mhr mhr 0x7ffc8277a190, ptr 0x55a38a44ccb9
11:54:24.080 1105 mac_common.c:89	dst addr mode: 2
11:54:24.080 1105 mac_common.c:108	src addr mode: 3
11:54:24.080 1105 mac_common.c:173	<< zb_parse_mhr, ret val 15
11:54:24.080 1105 mac.c:390	frame_control 63:c8, seq_number 92, dst_pan_id 0x1e39, src_pan_id 0x1e39 dst mode 2 addr 0.0.0.0.0.0.0.0 src mode 3 addr 1.1.1.1.1.1.1.1
11:54:24.080 1105 mac.c:395	set mac rx , frm 3 len 27
11:54:24.080 1105 mac.c:239	<<can_accept_fr, ret 1
11:54:24.080 1105 mac.c:485	sched cmd accept
11:54:24.080 1105 zb_scheduler.c:254	0x55a38a44c480 scheduled cb 0x55a38a20ec64 param 4 (in_b 1)
11:54:24.080 1105 mac.c:498	<<mac_parse_recv_data 0
11:54:24.080 1105 mac.c:205	<<zb_mac_recv_data
11:54:24.080 1105 zb_scheduler.c:105	cb_q written 1, read_i 4, write_i 5
11:54:24.080 1105 zb_scheduler.c:115	0x55a38a44c480 calling cb 0x55a38a20ec64 param 4 in_b 1 len 27
11:54:24.080 1105 mac.c:641	>>mlme_cmd_acc 4
11:54:24.080 1105 mac_common.c:79	>>zb_parse_mhr mhr 0x7ffc8277a200, ptr 0x55a38a44ccb9
11:54:24.080 1105 mac_common.c:89	dst addr mode: 2
11:54:24.080 1105 mac_common.c:108	src addr mode: 3
11:54:24.080 1105 mac_common.c:173	<< zb_parse_mhr, ret val 15
11:54:24.080 1105 mac.c:650	cmd t 4
11:54:24.080 1105 mac.c:730	CMD_DATA_REQ
11:54:24.080 1105 zb_scheduler.c:207	0x55a38a44c578 scheduled mac cb 0x55a38a213316 param 4 (in_b 1)
11:54:24.080 1105 mac.c:804	<<mlme_cmd_acc
11:54:24.080 1105 zb_scheduler.c:145	0x55a38a44c728 calling alarm cb 0x55a38a224d76 param 0
11:54:24.080 1105 nwk_cr_mesh_routing.c:736	>> exp_r_disc
11:54:24.080 1105 zb_scheduler.c:283	tm_freelist, get nent 0x55a38a44c748
11:54:24.080 1105 zb_scheduler.c:294	0x55a38a44c748 scheduled alarm 0x55a38a224d76, run_after 130, at 1235, param 0
11:54:24.080 1105 zb_scheduler.c:349	cur t 1105, head t 1235
11:54:24.080 1105 nwk_cr_mesh_routing.c:784	<< exp_r_disc
11:54:24.080 1105 mac.c:281	tx callback called
11:54:24.080 1105 mac_cr_data.c:86	>> zb_accept_data_request_cmd 4
11:54:24.080 1105 mac_cr_data.c:216	>> zb_handle_data_request_cmd, pending_buf 0x55a38a44cc70
11:54:24.081 1105 mac_cr_data.c:228	idle
11:54:24.081 1105 mac_common.c:79	>>zb_parse_mhr mhr 0x7ffc8277a170, ptr 0x55a38a44ccb9
11:54:24.081 1105 mac_common.c:89	dst addr mode: 2
11:54:24.081 1105 mac_common.c:108	src addr mode: 3
11:54:24.081 1105 mac_common.c:173	<< zb_parse_mhr, ret val 15
11:54:24.081 1105 mac_cr_data.c:112	check_pending_data: src_addr_mode 3
11:54:24.081 1105 mac_cr_data.c:118	i 0 pending_data 0x55a38a44cbd0 dst_addr_mode 3
11:54:24.081 1105 mac_cr_data.c:131	data_found 1 pending dst 1.1.1.1.1.1.1.1 src 1.1.1.1.1.1.1.1
11:54:24.081 1105 mac_cr_data.c:239	index 0
11:54:24.081 1105 mac_cr_data.c:242	pending dat 0x55a38a44cbd0
11:54:24.081 1105 mac_common.c:79	>>zb_parse_mhr mhr 0x7ffc8277a190, ptr 0x55a38a44cc15
11:54:24.081 1105 mac_common.c:89	dst addr mode: 3
11:54:24.081 1105 mac_common.c:108	src addr mode: 3
11:54:24.081 1105 mac_common.c:173	<< zb_parse_mhr, ret val 21
11:54:24.081 1105 mac_cr_data.c:250	data_found_index 0, fcf 0x55a38a44cc15, data_found 1
11:54:24.081 1105 mac.c:883	>>mac_send_ack 92
11:54:24.081 1105 mac.c:578	>>mac_fill_mhr
11:54:24.081 1105 mac.c:629	<<mac_fill_mhr
11:54:24.081 1105 zb_mac_transport_linux_pipes.c:199	>>zb_mac_put_data buf 0x55a38a44c9f0
11:54:24.081 1105 zb_mac_transport_linux_pipes.c:149	>>zb_mac_traffic_dump #10 buf 0x55a38a44c9f0 / 0 in_b 0 (size 6) is_w 1
11:54:24.081 1105 zb_mac_transport_linux_pipes.c:182	t: start 1558169647; t 1558169664 81495, time 1116
11:54:24.081 1105 zb_mac_transport_linux_pipes.c:192	<<zb_mac_traffic_dump
11:54:24.081 1105 zb_mac_transport_linux_pipes.c:373	>>write_to_pipe
11:54:24.081 1105 zb_mac_transport_linux_pipes.c:79	written: len 6 total 6
11:54:24.081 1105 zb_mac_transport_linux_pipes.c:93	06 12 00 5C C4 A8 
11:54:24.081 1105 zb_mac_transport_linux_pipes.c:446	out buffer is sent
11:54:24.081 1105 zb_mac_transport_linux_pipes.c:458	<<write_to_pipe 6
11:54:24.081 1105 zb_mac_transport_linux_pipes.c:225	<<zb_mac_put_data ret
11:54:24.081 1105 mac.c:903	<<mac_send_ack ret 0
11:54:24.081 1105 mac_cr_data.c:287	will send data, frame type 3
11:54:24.081 1105 mac_data.c:516	>> zb_mac_check_security data_buf 0x55a38a44cbd0
11:54:24.081 1105 mac_data.c:552	<< zb_mac_check_security ret 0
11:54:24.081 1105 mac_common.c:181	tx_total 1
11:54:24.081 1105 mac_cr_data.c:112	check_pending_data: src_addr_mode 3
11:54:24.081 1105 mac_cr_data.c:118	i 1 pending_data (nil) dst_addr_mode 0
11:54:24.081 1105 mac_cr_data.c:118	i 2 pending_data (nil) dst_addr_mode 0
11:54:24.081 1105 mac_cr_data.c:118	i 3 pending_data (nil) dst_addr_mode 0
11:54:24.081 1105 zb_mac_transport_linux_pipes.c:199	>>zb_mac_put_data buf 0x55a38a44cbd0
11:54:24.082 1105 zb_mac_transport_linux_pipes.c:149	>>zb_mac_traffic_dump #11 buf 0x55a38a44cbd0 / 3 in_b 1 (size 30) is_w 1
11:54:24.082 1105 zb_mac_transport_linux_pipes.c:182	t: start 1558169647; t 1558169664 82020, time 1116
11:54:24.082 1105 zb_mac_transport_linux_pipes.c:192	<<zb_mac_traffic_dump
11:54:24.082 1105 zb_mac_transport_linux_pipes.c:373	>>write_to_pipe
11:54:24.082 1105 zb_mac_transport_linux_pipes.c:79	written: len 30 total 30
11:54:24.082 1105 zb_mac_transport_linux_pipes.c:86	1E 63 CC 3B 39 1E 01 01 01 01 01 01 01 01 00 00 
11:54:24.082 1105 zb_mac_transport_linux_pipes.c:93	00 00 08 07 06 05 02 01 00 00 65 46 00 00 
11:54:24.082 1105 zb_mac_transport_linux_pipes.c:446	out buffer is sent
11:54:24.082 1105 zb_mac_transport_linux_pipes.c:458	<<write_to_pipe 30
11:54:24.082 1105 zb_mac_transport_linux_pipes.c:225	<<zb_mac_put_data ret
11:54:24.082 1105 mac_cr_data.c:340	ack req bit 32
11:54:24.082 1105 mac_data.c:187	>> zb_mac_check_ack
11:54:24.082 1105 zb_scheduler.c:283	tm_freelist, get nent 0x55a38a44c728
11:54:24.082 1105 zb_scheduler.c:294	0x55a38a44c728 scheduled alarm 0x55a38a20f756, run_after 88, at 1193, param 0
11:54:24.082 1105 zb_scheduler.c:349	cur t 1105, head t 1193
11:54:24.082 1105 mac_data.c:227	zb_get_in_buf: zb_mac_check_ack
11:54:24.082 1105 zb_bufpool.c:141	=================
11:54:24.082 1105 zb_bufpool.c:142	GET BUF 0x55a38a44cd10
11:54:24.082 1105 zb_bufpool.c:143	ref 5
11:54:24.082 1105 zb_bufpool.c:144	allocated 0: 2
11:54:24.082 1105 zb_bufpool.c:145	allocated 1: 4
11:54:24.082 1105 zb_bufpool.c:146	=================
11:54:24.082 1105 mac.c:182	>>zb_mac_recv_data
11:54:24.082 1105 zb_mac_transport_linux_pipes.c:235	>>zb_mac_start_recv buf 0x55a38a44cd10
11:54:24.082 1105 zb_mac_transport_linux_pipes.c:249	<<zb_mac_start_recv ret 0
11:54:24.082 1105 zb_mac_transport_linux_pipes.c:265	>>read_from_pipe
11:54:24.084 1105 zb_mac_transport_linux_pipes.c:79	read: len 1 total 2
11:54:24.084 1105 zb_mac_transport_linux_pipes.c:93	06 
11:54:24.084 1105 zb_mac_transport_linux_pipes.c:79	read: len 5 total 6
11:54:24.084 1105 zb_mac_transport_linux_pipes.c:93	02 00 3B E8 3A 
11:54:24.084 1105 zb_mac_transport_linux_pipes.c:333	receive full buffer 5 len 6
11:54:24.084 1105 zb_mac_transport_linux_pipes.c:356	<<read_from_pipe 6
11:54:24.084 1105 mac.c:372	>>mac_parse_recv_dt
11:54:24.084 1105 zb_mac_transport_linux_pipes.c:149	>>zb_mac_traffic_dump #12 buf 0x55a38a44cd10 / 5 in_b 1 (size 15) is_w 0
11:54:24.084 1105 zb_mac_transport_linux_pipes.c:182	t: start 1558169647; t 1558169664 84603, time 1116
11:54:24.084 1105 zb_mac_transport_linux_pipes.c:192	<<zb_mac_traffic_dump
11:54:24.084 1105 mac_common.c:79	>>zb_parse_mhr mhr 0x7ffc8277a0a0, ptr 0x55a38a44cd60
11:54:24.084 1105 mac_common.c:89	dst addr mode: 0
11:54:24.084 1105 mac_common.c:108	src addr mode: 0
11:54:24.084 1105 mac_common.c:173	<< zb_parse_mhr, ret val 3
11:54:24.084 1105 mac.c:390	frame_control 2:0, seq_number 59, dst_pan_id 0x0, src_pan_id 0x0 dst mode 0 addr 0.0.0.0.0.0.0.0 src mode 0 addr 0.0.0.0.0.0.0.0
11:54:24.084 1105 mac.c:395	set mac rx , frm 2 len 14
11:54:24.084 1105 mac.c:239	<<can_accept_fr, ret 1
11:54:24.084 1105 mac.c:477	Ack acccepted
11:54:24.084 1105 mac.c:817	>>mlme_ack_acc 0x55a38a44cd10
11:54:24.084 1105 mac_common.c:79	>>zb_parse_mhr mhr 0x7ffc8277a020, ptr 0x55a38a44cd60
11:54:24.084 1105 mac_common.c:89	dst addr mode: 0
11:54:24.084 1105 mac_common.c:108	src addr mode: 0
11:54:24.084 1105 mac_common.c:173	<< zb_parse_mhr, ret val 3
11:54:24.084 1105 mac.c:834	ack ok dsn 59, frame_pending_bit 0, frame_ctrl 2 0
11:54:24.084 1105 mac.c:845	Pending data clear
11:54:24.084 1105 zb_scheduler.c:376	0x55a38a44c728 alarm cancel func 0x55a38a20f756, param 0
11:54:24.084 1105 zb_scheduler.c:380	tm_queue -> tm_freelist, ent 0x55a38a44c728
11:54:24.084 1105 mac.c:860	free buf 0x55a38a44cd10
11:54:24.084 1105 mac.c:861	zb_free_buf: zb_mlme_ack_accept
11:54:24.084 1105 zb_bufpool.c:234	=================
11:54:24.085 1105 zb_bufpool.c:235	FREE BUF 0x55a38a44cd10 
11:54:24.085 1105 zb_bufpool.c:236	ref 5
11:54:24.085 1105 zb_bufpool.c:237	allocated 0: 2
11:54:24.085 1105 zb_bufpool.c:238	allocated 1: 3
11:54:24.085 1105 zb_bufpool.c:239	=================
11:54:24.085 1105 zb_bufpool.c:268	free_buf: 3/2 buf 0x55a38a44cd10, next 0x55a38a44cdb0, head 0x55a38a44cd10
11:54:24.085 1105 mac.c:864	<<mlme_ack_acc
11:54:24.085 1105 mac.c:498	<<mac_parse_recv_data 0
11:54:24.085 1105 mac.c:205	<<zb_mac_recv_data
11:54:24.085 1105 mac_data.c:244	<< zb_mac_check_ack ret 0
11:54:24.085 1105 mac_cr_data.c:371	<< zb_handle_data_request_cmd ret, continue scheduled
11:54:24.085 1105 mac_cr_data.c:98	<< zb_accept_data_request_cmd, ret: 0
11:54:24.085 1105 zb_mac_transport_linux_pipes.c:477	>>zb_mac_wait_for_ext_event
11:54:24.085 1105 zb_mac_transport_linux_pipes.c:373	>>write_to_pipe
11:54:24.085 1105 zb_mac_transport_linux_pipes.c:458	<<write_to_pipe 0
11:54:24.085 1105 zb_mac_transport_linux_pipes.c:507	timer started = 1
11:54:24.085 1105 zb_mac_transport_linux_pipes.c:524	default timeout 1
11:54:24.085 1105 zb_mac_transport_linux_pipes.c:529	select() timeout 1.0
11:54:24.088 1105 zb_mac_transport_linux_pipes.c:548	delta 8 (0)
11:54:24.088 1105 zb_mac_transport_linux_pipes.c:569	timer 1105, delta_rest 8
11:54:24.088 1105 zb_mac_transport_linux_pipes.c:265	>>read_from_pipe
11:54:24.088 1105 zb_mac_transport_linux_pipes.c:269	no buffer available, call mac to get incoming buffer
11:54:24.088 1105 zb_mac_transport_linux_pipes.c:273	<<read_from_pipe 1
11:54:24.088 1105 zb_mac_transport_linux_pipes.c:600	Schedule mac main loop 2
11:54:24.088 1105 zb_mac_transport_linux_pipes.c:603	<<zb_mac_wait_for_ext_event 1
11:54:24.088 1105 mac.c:266	tx waiting callback called, func: 0x55a38a213ea8
11:54:24.088 1105 mac_cr_data.c:396	>> zb_handle_data_request_cmd ret_continue
11:54:24.088 1105 mac_cr_data.c:408	frame type 3 data_found_index 0
11:54:24.088 1105 mac_cr_data.c:412	cmd_ptr 2
11:54:24.088 1105 mac_cr_data.c:429	calling zb_mac_send_comm_status
11:54:24.088 1105 mac_routines.c:285	>> zb_mac_send_comm_status pend 0x55a38a44cbd0, status 0, buf 0x55a38a44cc70
11:54:24.088 1105 mac_common.c:79	>>zb_parse_mhr mhr 0x7ffc8277a180, ptr 0x55a38a44cc15
11:54:24.088 1105 mac_common.c:89	dst addr mode: 3
11:54:24.088 1105 mac_common.c:108	src addr mode: 3
11:54:24.088 1105 mac_common.c:173	<< zb_parse_mhr, ret val 21
11:54:24.088 1105 zb_scheduler.c:254	0x55a38a44c490 scheduled cb 0x55a38a220cea param 4 (in_b 1)
11:54:24.088 1105 mac_routines.c:300	<< zb_mac_send_comm_status pend RET_OK
11:54:24.088 1105 mac_cr_data.c:440	mac cmd, free buffer 0x55a38a44cbd0
11:54:24.088 1105 mac_cr_data.c:441	zb_free_buf: zb_handle_data_request_cmd_continue
11:54:24.088 1105 zb_bufpool.c:234	=================
11:54:24.088 1105 zb_bufpool.c:235	FREE BUF 0x55a38a44cbd0 
11:54:24.088 1105 zb_bufpool.c:236	ref 3
11:54:24.088 1105 zb_bufpool.c:237	allocated 0: 2
11:54:24.088 1105 zb_bufpool.c:238	allocated 1: 2
11:54:24.088 1105 zb_bufpool.c:239	=================
11:54:24.088 1105 zb_bufpool.c:268	free_buf: 2/2 buf 0x55a38a44cbd0, next 0x55a38a44cd10, head 0x55a38a44cbd0
11:54:24.088 1105 zb_scheduler.c:376	0x55a38a44c768 alarm cancel func 0x55a38a214b92, param 0
11:54:24.088 1105 zb_scheduler.c:380	tm_queue -> tm_freelist, ent 0x55a38a44c768
11:54:24.088 1105 mac_cr_data.c:456	Clearing pending bit
11:54:24.088 1105 mac_cr_data.c:471	<< zb_handle_data_request_cmd_continue
11:54:24.089 1105 mac.c:325	zb_get_in_buf: zb_mac_main_loop
11:54:24.089 1105 zb_bufpool.c:141	=================
11:54:24.089 1105 zb_bufpool.c:142	GET BUF 0x55a38a44cbd0
11:54:24.089 1105 zb_bufpool.c:143	ref 3
11:54:24.089 1105 zb_bufpool.c:144	allocated 0: 2
11:54:24.089 1105 zb_bufpool.c:145	allocated 1: 3
11:54:24.089 1105 zb_bufpool.c:146	=================
11:54:24.089 1105 mac.c:182	>>zb_mac_recv_data
11:54:24.089 1105 zb_mac_transport_linux_pipes.c:235	>>zb_mac_start_recv buf 0x55a38a44cbd0
11:54:24.089 1105 zb_mac_transport_linux_pipes.c:249	<<zb_mac_start_recv ret 0
11:54:24.089 1105 zb_mac_transport_linux_pipes.c:265	>>read_from_pipe
11:54:24.089 1105 zb_mac_transport_linux_pipes.c:79	read: len 1 total 2
11:54:24.089 1105 zb_mac_transport_linux_pipes.c:93	28 
11:54:24.089 1105 zb_mac_transport_linux_pipes.c:79	read: len 39 total 40
11:54:24.089 1105 zb_mac_transport_linux_pipes.c:86	41 88 5D 39 1E FF FF 01 00 48 00 FD FF 01 00 0A 
11:54:24.089 1105 zb_mac_transport_linux_pipes.c:86	00 08 00 13 00 00 00 00 59 01 01 00 01 01 01 01 
11:54:24.089 1105 zb_mac_transport_linux_pipes.c:93	01 01 01 01 0E CD B4 
11:54:24.089 1105 zb_mac_transport_linux_pipes.c:333	receive full buffer 3 len 40
11:54:24.089 1105 zb_mac_transport_linux_pipes.c:356	<<read_from_pipe 40
11:54:24.089 1105 mac.c:372	>>mac_parse_recv_dt
11:54:24.089 1105 zb_mac_transport_linux_pipes.c:149	>>zb_mac_traffic_dump #13 buf 0x55a38a44cbd0 / 3 in_b 1 (size 49) is_w 0
11:54:24.089 1105 zb_mac_transport_linux_pipes.c:182	t: start 1558169647; t 1558169664 89488, time 1116
11:54:24.089 1105 zb_mac_transport_linux_pipes.c:192	<<zb_mac_traffic_dump
11:54:24.089 1105 mac_common.c:79	>>zb_parse_mhr mhr 0x7ffc8277a190, ptr 0x55a38a44cc0f
11:54:24.089 1105 mac_common.c:89	dst addr mode: 2
11:54:24.089 1105 mac_common.c:108	src addr mode: 2
11:54:24.089 1105 mac_common.c:173	<< zb_parse_mhr, ret val 9
11:54:24.089 1105 mac.c:390	frame_control 41:88, seq_number 93, dst_pan_id 0x1e39, src_pan_id 0x1e39 dst mode 2 addr 0.0.0.0.0.0.ff.ff src mode 2 addr 0.0.0.0.0.0.0.1
11:54:24.089 1105 mac.c:395	set mac rx , frm 1 len 48
11:54:24.089 1105 mac.c:239	<<can_accept_fr, ret 1
11:54:24.089 1105 zb_scheduler.c:254	0x55a38a44c4a0 scheduled cb 0x55a38a212f51 param 3 (in_b 1)
11:54:24.089 1105 mac.c:498	<<mac_parse_recv_data 0
11:54:24.089 1105 mac.c:205	<<zb_mac_recv_data
11:54:24.089 1105 zb_scheduler.c:105	cb_q written 2, read_i 5, write_i 7
11:54:24.089 1105 zb_scheduler.c:115	0x55a38a44c490 calling cb 0x55a38a220cea param 4 in_b 1 len 27
11:54:24.089 1105 nwk_join.c:941	>>mlme_comm_status_ind
11:54:24.089 1105 nwk_join.c:946	addr[] 0 1
11:54:24.089 1105 nwk_join.c:946	addr[] 1 1
11:54:24.089 1105 nwk_join.c:946	addr[] 2 1
11:54:24.089 1105 nwk_join.c:946	addr[] 3 1
11:54:24.089 1105 nwk_join.c:946	addr[] 4 1
11:54:24.089 1105 nwk_join.c:946	addr[] 5 1
11:54:24.089 1105 nwk_join.c:946	addr[] 6 1
11:54:24.089 1105 nwk_join.c:946	addr[] 7 1
11:54:24.089 1105 zb_address.c:329	>>zb_address_ieee ieee 0x55a38a44cd02
11:54:24.089 1105 zb_address.c:331	ieeeaddr 1.1.1.1.1.1.1.1
11:54:24.089 1105 zb_address.c:547	ieee reference found 44
11:54:24.089 1105 zb_address.c:349	<< zb_address_ieee, ret 0
11:54:24.089 1105 nwk_neighbor.c:505	>>zb_nwk_neighbor_get addr_ref 44 cr 0 nbt 0x7ffc8277a200
11:54:24.090 1105 nwk_neighbor.c:547	<<zb_nwk_neighbor_get 0
11:54:24.090 1105 nwk_cr_formation.c:410	>>update_beacon_pl
11:54:24.090 1105 nwk_cr_formation.c:436	new update_id 0
11:54:24.090 1105 nwk_cr_formation.c:440	<<update_beacon_pl
11:54:24.090 1105 zb_scheduler.c:254	0x55a38a44c4b0 scheduled cb 0x55a38a22f821 param 4 (in_b 1)
11:54:24.090 1105 nwk_join.c:994	<<mlme_comm_status_ind
11:54:24.090 1105 zb_scheduler.c:105	cb_q written 2, read_i 6, write_i 8
11:54:24.090 1105 zb_scheduler.c:115	0x55a38a44c4a0 calling cb 0x55a38a212f51 param 3 in_b 1 len 48
11:54:24.090 1105 mac_data.c:713	>> zb_handle_data_frame
11:54:24.090 1105 mac_common.c:79	>>zb_parse_mhr mhr 0x7ffc8277a200, ptr 0x55a38a44cc0f
11:54:24.090 1105 mac_common.c:89	dst addr mode: 2
11:54:24.090 1105 mac_common.c:108	src addr mode: 2
11:54:24.090 1105 mac_common.c:173	<< zb_parse_mhr, ret val 9
11:54:24.090 1105 zb_scheduler.c:254	0x55a38a44c4c0 scheduled cb 0x55a38a21776f param 3 (in_b 1)
11:54:24.090 1105 mac_data.c:750	<< zb_handle_data_frame, ret 0
11:54:24.090 1105 zb_scheduler.c:105	cb_q written 2, read_i 7, write_i 9
11:54:24.090 1105 zb_scheduler.c:115	0x55a38a44c4b0 calling cb 0x55a38a22f821 param 4 in_b 1 len 27
11:54:24.090 1105 zdo_app.c:294	JOINED (st 0) dev 0x1/1.1.1.1.1.1.1.1 cap: dev type 1 rx.w.i. 1 rejoin 0 secur 0
11:54:24.090 1105 zb_bufpool.c:234	=================
11:54:24.090 1105 zb_bufpool.c:235	FREE BUF 0x55a38a44cc70 
11:54:24.090 1105 zb_bufpool.c:236	ref 4
11:54:24.090 1105 zb_bufpool.c:237	allocated 0: 2
11:54:24.090 1105 zb_bufpool.c:238	allocated 1: 2
11:54:24.090 1105 zb_bufpool.c:239	=================
11:54:24.090 1105 zb_bufpool.c:268	free_buf: 2/2 buf 0x55a38a44cc70, next 0x55a38a44cd10, head 0x55a38a44cc70
11:54:24.090 1105 zb_scheduler.c:105	cb_q written 1, read_i 8, write_i 9
11:54:24.090 1105 zb_scheduler.c:115	0x55a38a44c4c0 calling cb 0x55a38a21776f param 3 in_b 1 len 48
11:54:24.090 1105 nwk_main.c:988	>>zb_mcps_data_indication param 3
11:54:24.090 1105 nwk_main.c:992	lqi 0
